Title,IMDB Rating,Genre
Sat Shri Akaal England,5.3,"Comedy, Family"
Sat Sri Akal,5.5,"Drama, Family, Romance"
The Satan Bug,6.2,"Crime, Mystery, Sci-Fi"
Satrangi Re,6.9,"Music, Musical"
Satria Heroes: Revenge of the Darkness,4.0,"Action, Adventure, Drama"
Satte Pe Satta,7.2,"Action, Comedy, Drama"
Saturday Church,6.0,"Drama, Fantasy, Music"
Satyagraha,5.9,Drama
Savage Dog,5.0,"Action, Drama"
Saverio Raimondo: Il Satiro Parlante,6.0,Comedy
Saving Capitalism,6.8,Documentary
Saving Mr. Banks,7.5,"Biography, Comedy, Drama"
Saving Zoë,5.3,"Crime, Drama, Mystery"
Savita Damodar Paranjpe,5.9,Thriller
Say When,N/A,"Short, Drama"
Scales: Mermaids Are Real,4.3,"Adventure, Family, Fantasy"
Scarecrow,7.3,Drama
Scary Movie,6.2,Comedy
Scary Movie 5,3.5,Comedy
Schindler's List,8.9,"Biography, Drama, History"
School Daze,6.0,"Comedy, Drama, Musical"
Love School Life,7.2,"Action, Comedy, Drama"
Schubert in Love: Vater werden ist (nicht) schwer,5.1,Comedy
Schulz Saves America,7.5,Comedy
Scissor Seven,8.3,"Animation, Action"
Scooby-Doo on Zombie Island,7.8,"Animation, Adventure, Comedy, Family, Fantasy, Mystery"
Scott Pilgrim vs. the World,7.5,"Action, Comedy, Fantasy"
Scream 2,6.2,"Horror, Mystery"
Scream 3,5.6,"Horror, Mystery"
Seal Team Six: The Raid on Osama Bin Laden,5.7,"Action, Crime, Drama, Thriller"
Search Party,7.7,"Comedy, Crime, Drama"
Searching for Bobby Fischer,7.4,"Biography, Drama, Sport"
Searching for Sugar Man,8.2,"Documentary, Biography, Music"
Season of the Witch,5.4,"Action, Adventure, Fantasy"
Sebastián Marcelo Wainraich,6.4,Comedy
Sebastian Maniscalco: Stay Hungry,7.1,Comedy
Sebastian Maniscalco: What's Wrong with People?,8.1,Comedy
Sebastian Maniscalco: Why Would You Do That?,7.4,Comedy
Kingsman: The Secret Service,7.7,"Action, Adventure, Comedy"
Secret in Their Eyes,6.3,"Crime, Drama, Mystery"
Secret Obsession,4.4,Thriller
Secret Superstar,7.8,"Drama, Music"
Secrets of Althorp: The Spencers,7.7,Documentary
Secrets of Chatsworth,7.4,Documentary
Secrets of Henry VIII's Palace: Hampton Court,7.4,Documentary
Secrets of Her Majesty's Secret Service,6.6,Documentary
Secrets of Highclere Castle,8.4,Documentary
Secrets of Scotland Yard,6.1,Mystery
Secrets of Selfridges,7.2,"Documentary, Biography, History"
Secrets of the Tower of London,7.4,N/A
Secrets of Underground London,6.7,Thriller
Secrets of Westminster,7.4,Documentary
Security,5.7,"Action, Crime, Thriller"
See You Yesterday,5.2,"Action, Adventure, Crime"
Seeing Allred,7.2,Documentary
Sei,4.1,"Action, Crime, Thriller"
Selfless,4.3,Thriller
Semana Santa,4.3,"Drama, Thriller"
Sen Kimsin?,5.0,"Comedy, Crime"
Senna,8.5,"Documentary, Biography, Sport"
Seoul Searching,7.0,"Comedy, Drama, Music"
Septembers of Shiraz,6.2,Thriller
"Septiembre, un llanto en silencio",5.6,Drama
Sergio,6.1,"Biography, Drama, History"
Serious Men,6.8,"Comedy, Drama"
Seriously Single,4.5,"Comedy, Romance"
Set It Up,6.5,"Comedy, Romance"
How Papa Set Off the Fireworks,N/A,"Short, Comedy"
Set Up,5.3,"Short, Crime"
Seth Meyers: Lobby Baby,7.5,Comedy
Seth Rogen's Hilarity for Charity,5.0,Comedy
Sethum Aayiram Pon,7.3,Family
Settai,4.5,"Action, Comedy, Crime"
Seven in Heaven,5.4,"Drama, Horror, Mystery"
Seven Pounds,7.6,Drama
Seven Sundays,7.7,"Comedy, Drama"
Seventeen,7.9,Documentary
Seventh Son,5.5,"Action, Adventure, Fantasy"
Sex and the City 2,4.5,"Comedy, Drama, Romance"
Sex Doll,4.5,Thriller
Sex Drive,6.5,"Comedy, Romance"
"Sexo, pudor y lágrimas",6.7,"Comedy, Drama"
Sextuplets,4.4,Comedy
SGT. Will Gardner,5.9,"Action, Adventure, Drama"
Shéhérazade,7.1,"Drama, Romance, Thriller"
Shabd,5.1,"Drama, Thriller"
Shadow,5.4,Horror
Shahanpan Dega Deva,5.0,Comedy
Shaitan,7.2,"Action, Crime, Drama"
Shakti the Power,N/A,Action
Shanghai,7.2,"Crime, Drama, Mystery"
Shararat,7.5,"Comedy, Fantasy, Romance"
Shark Night,3.2,Documentary
Shattered Memories,4.2,"Crime, Thriller"
Shaun the Sheep: The Farmer's Llamas,6.9,"Animation, Comedy, Family"
Shaurya: It Takes Courage to Make Right... Right,7.3,"Crime, Drama, Thriller"
Shawn Mendes: In Wonder,6.6,"Documentary, Music"
Shawn Mendes: Live in Concert,7.5,Music
She's Dating the Gangster,7.2,"Comedy, Drama, Romance"
She's Out of My League,6.4,"Comedy, Romance"
She's the One,6.0,"Comedy, Drama, Romance"
Shelby American,7.3,"Documentary, Biography, Family"
Shelter,7.7,"Drama, Romance, Sport"
Shepherds and Butchers,6.8,"Crime, Drama, Mystery"
Sherlock Holmes,7.6,"Action, Adventure, Mystery"
Shikari,6.7,"Action, Crime, Drama"
Shimla Mirchi,4.6,"Comedy, Romance"
Shimmer Lake,6.3,"Crime, Drama, Mystery"
Shine Your Eyes,6.6,"Drama, Thriller"
Shiva,8.1,"Action, Crime, Drama"
Shonar Pahar,8.1,Drama
Shootout at Lokhandwala,7.1,"Action, Crime, History"
Shopkins: Chef Club,5.1,"Animation, Short, Family"
Shopkins Wild,5.7,"Animation, Family"
Shopkins World Vacation,5.5,Animation
Shor in the City,7.2,"Crime, Drama"
Shorgul,5.8,Drama
Short Term 12,8.0,Drama
Shortcut Safari,6.5,"Adventure, Drama, Mystery"
Shorts,4.7,"Adventure, Comedy, Drama"
Shot Caller,7.3,"Crime, Drama, Thriller"
SHOT! The Psycho-Spiritual Mantra of Rock,6.8,"Documentary, Biography, Music"
Shrek the Musical,7.0,"Comedy, Family, Fantasy"
Shubh Aarambh,6.8,"Comedy, Drama, Family"
Shuddhi,7.9,"Crime, Drama, Thriller"
Shutter,7.1,"Horror, Mystery, Thriller"
Si Doel: The Movie,7.2,"Drama, Romance"
Si Doel the Movie 2,7.0,"Drama, Romance"
Si saben cómo me pongo ¿pa' qué me invitan?,4.7,Comedy
Sicilian Ghost Story,6.4,"Crime, Drama, Fantasy"
Siddhant,6.3,Drama
Sierra Burgess Is a Loser,5.8,"Comedy, Drama, Romance"
Sigaram Thodu,6.2,"Action, Thriller"
Silencer,3.9,"Action, Drama, Thriller"
Silent Hill: Revelation,5.0,"Action, Adventure, Fantasy"
Sillu Karuppatti,8.1,"Drama, Romance"
Silver Linings Playbook,7.7,"Comedy, Drama, Romance"
Simon Amstell: Set Free,6.4,Comedy
Simon Killer,6.3,"Drama, Thriller"
Manu Nna: Simplemente Manu NNa,5.3,Comedy
Singapore,6.4,"Action, Adventure, Crime"
Singh Saab the Great,5.6,"Action, Drama"
Singham,6.8,"Action, Crime, Drama"
Single,6.8,"Comedy, Romance"
Singularity,3.7,"Action, Adventure, Drama"
Sinister 2,5.3,"Horror, Mystery, Thriller"
Siren,7.0,"Drama, Fantasy"
Sister Cities,6.8,Drama
Sister Code,4.7,"Comedy, Drama, Romance"
Sisterakas,5.4,Comedy
Six Windows in the Desert,4.2,"Short, Adventure, Comedy"
Skin,6.9,"Biography, Crime, Drama"
Skin Trade,5.6,"Action, Crime, Thriller"
Skins,8.2,Drama
Sky Ladder: The Art of Cai Guo-Qiang,7.3,Documentary
Sky on Fire,N/A,"Documentary, Short"
Sky Tour: The Movie,8.6,"Documentary, Music"
Skyline,4.4,"Action, Sci-Fi, Thriller"
Slam,7.1,Drama
Sleeping with Other People,6.5,"Comedy, Drama, Romance"
Sleepless Society: Insomnia,7.4,"Drama, Mystery, Thriller"
Sleepless Society: Two Pillows & A Lost Soul,5.3,"Drama, Thriller"
Sleepover,5.4,"Comedy, Family, Romance"
Sling Blade,8.0,Drama
Sliver,5.1,"Drama, Thriller"
Slow Country,4.8,"Action, Drama"
Slow West,6.9,"Action, Adventure, Drama"
Small Crimes,5.8,"Crime, Drama, Thriller"
Small Soldiers,6.2,"Action, Adventure, Comedy"
Small Town Crime,6.6,"Crime, Mystery, Thriller"
Smart People,6.1,"Comedy, Drama, Romance"
Smoke,7.4,"Comedy, Drama"
Smosh: The Movie,3.3,"Adventure, Comedy, Fantasy"
Sniper Special Ops,3.1,"Action, Drama, War"
Snow Day,5.1,"Adventure, Comedy, Family"
Snowden,7.3,"Biography, Crime, Drama"
Snowpiercer,7.1,"Action, Drama, Sci-Fi"
Socha Na Tha,7.4,"Comedy, Drama, Romance"
Soekarno: Indonesia Merdeka,7.0,"Biography, History"
Sofía Niño de Rivera: Selección natural,6.9,Comedy
Sohni Mahiwal,6.1,"Action, Drama, Romance"
Soldier,6.1,"Action, Drama, Sci-Fi"
Solo,4.0,"Action, Sci-Fi, Thriller"
Sólo con tu pareja,6.9,"Comedy, Romance"
Solo: A Star Wars Story,6.9,"Action, Adventure, Sci-Fi"
Solomon Kane,6.1,"Action, Adventure, Fantasy"
Some Freaks,6.3,"Comedy, Drama, Romance"
Someone Great,6.2,"Comedy, Romance"
Something's Gotta Give,6.7,"Comedy, Drama, Romance"
Sometimes,5.5,Drama
Sommore: Chandelier Status,6.6,Comedy
Sommore: The Reign Continues,6.9,Comedy
Son of a Gun,6.4,"Action, Crime, Drama"
The Son of Adam,N/A,Documentary
Soni,7.1,"Crime, Drama"
Soorma,7.4,"Biography, Drama, Sport"
Soul Robbers from Outer Space,N/A,Comedy
Soul Surfer,7.0,"Biography, Drama, Family"
Soul to Keep,4.3,"Horror, Thriller"
Space Cowboys,6.5,"Action, Adventure, Thriller"
Sparkle,5.7,"Drama, Music"
Sparring,6.4,"Drama, Sport"
Seventeen Special 26: Young Lust,N/A,Adult
Special Correspondents,5.8,Comedy
Spectral,6.3,"Action, Adventure, Sci-Fi"
Speech & Debate,5.9,"Comedy, Drama"
Spenser Confidential,6.2,"Action, Comedy, Crime"
SPF-18,3.2,"Drama, Romance, Sport"
Spider-Man 3,6.2,"Action, Adventure, Sci-Fi"
Spider-Man: Into the Spider-Verse,8.4,"Animation, Action, Adventure"
Spirit Riding Free: Ride Along Adventure,6.0,"Animation, Short, Action"
Spivak,5.6,Comedy
Splatter,3.1,Horror
Spookley and the Christmas Kittens,3.8,"Animation, Short, Adventure"
Spookley the Square Pumpkin,4.9,"Animation, Family"
Spotlight,8.1,"Biography, Crime, Drama"
Spring Breakers,5.3,"Crime, Drama"
Springsteen on Broadway,8.5,"Documentary, Music"
Sprinter,6.2,"Drama, Sport"
Spy Kids,5.5,"Action, Adventure, Comedy"
Spy Kids 3: Game Over,4.3,"Action, Adventure, Comedy"
Spy Time,8.7,Comedy
Spyder,6.6,"Action, Crime, Thriller"
St. Agatha,4.9,"Horror, Thriller"
Staged Killer,3.5,Thriller
Standoff,6.1,"Drama, Thriller"
Star Wars: Episode VIII - The Last Jedi,7.0,"Action, Adventure, Fantasy"
Stardust,7.6,"Adventure, Family, Fantasy"
Starred Up,7.4,"Crime, Drama"
Stars in the Sky: A Hunting Story,7.3,Documentary
Starsky & Hutch,6.1,"Comedy, Crime"
Starting Over Again,7.1,Drama
Steal a Pencil for Me,7.5,"Documentary, Romance"
Stealing History,N/A,N/A
Steel Rain 2,6.2,"Action, Drama, Thriller"
Step Brothers,6.9,Comedy
Step Outside,N/A,"Short, Drama"
Step Sisters,5.5,Comedy
Stephanie,5.8,"Horror, Mystery"
Stereo,6.5,"Crime, Thriller"
Steve Jobs,7.2,"Biography, Drama"
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,7.1,Comedy
Sthaniya Sambaad,7.5,"Comedy, Drama"
Still,5.2,"Drama, Fantasy, Mystery"
Stink!,7.2,Documentary
The Making of 'Stonehearst Asylum',N/A,"Documentary, Short"
The Story of an Egg,N/A,"Documentary, Animation, Short"
Straight Up,6.9,"Comedy, Romance"
Strange But True,5.9,Thriller
Strange Voices,6.5,Drama
Strange Weather,6.0,Drama
Stranger Than Fiction,7.5,"Comedy, Drama, Fantasy"
Stray Bullet,6.0,"Documentary, Crime"
Stree,7.6,"Comedy, Horror"
Strictly Ballroom,7.2,"Comedy, Drama, Music"
Stripes,6.9,"Comedy, War"
Striptease,4.5,"Comedy, Crime, Drama"
Stuart Little,5.9,"Adventure, Comedy, Family"
Stuart Little 2,5.5,"Animation, Adventure, Comedy"
Stunt School,N/A,Comedy
Submission,5.5,"Drama, Mystery, Romance"
Suburra,7.4,"Crime, Drama, Thriller"
SuckSeed: Huay Khan Thep,7.4,"Comedy, Music, Romance"
Sudani from Nigeria,8.2,"Comedy, Sport"
Suffragette,6.9,"Drama, History"
Sugar High,7.3,Reality-TV
Suite Française,7.0,"Drama, Romance, Thriller"
Summer Night,4.8,"Comedy, Drama"
Sun Dogs,6.3,"Comedy, Drama"
Sunrise,3.4,"News, Talk-Show"
Super Dark Times,6.6,"Crime, Drama, Horror"
Super Deluxe,8.4,"Comedy, Crime, Drama"
Super Monsters Save Christmas,4.8,"Animation, Family, Fantasy"
Super Monsters: The New Class,5.7,"Short, Animation, Family"
Super Monsters: Vida's First Halloween,5.7,Animation
Super Nani,4.7,"Comedy, Drama, Family"
Superbad,7.6,Comedy
Superfly,5.2,"Action, Crime, Thriller"
Supergirl,6.2,"Action, Adventure, Drama"
Superlópez,5.4,"Action, Comedy, Sci-Fi"
Superman Returns,6.0,"Action, Sci-Fi"
Supernatural,8.4,"Drama, Fantasy, Horror"
Superstar,5.1,"Comedy, Romance"
Sur Sapata,7.2,"Comedy, Drama, Sport"
Sur: The Melody of Life,6.5,"Drama, Musical, Romance"
Surat dari Praha,7.2,"Drama, Musical, Romance"
Surf's Up,6.7,"Animation, Adventure, Comedy"
Surga Yang Tak Dirindukan,7.8,"Drama, Romance"
Surga Yang Tak Dirindukan 2,7.1,"Drama, Romance"
Survivors Guide to Prison,7.1,Documentary
Susanne Bartsch: On Top,6.7,"Documentary, Biography"
Svaha: The Sixth Finger,6.3,"Crime, Horror, Mystery"
"Swades: We, the People",8.2,"Drama, Musical"
Swami,6.9,Drama
Swearnet Live,4.6,Comedy
Swearnet: The Movie,5.9,Comedy
Sweeney Todd: The Demon Barber of Fleet Street,7.3,"Drama, Horror, Musical"
Sweet Virginia,6.2,"Action, Drama, Thriller"
Sweetheart,5.8,"Adventure, Horror, Sci-Fi"
Swiped,3.0,"Comedy, Romance"
Swiss Army Man,7.0,"Comedy, Drama, Fantasy"
Ode to the Sword: Master and Apprentice,N/A,"Short, Adventure"
Swordfish,6.5,"Action, Crime, Thriller"
Sylvia,6.3,"Biography, Drama, Romance"
Taal,6.7,"Drama, Musical, Romance"
Taare Zameen Par,8.4,"Drama, Family"
Tahaan,7.1,Drama
Take Me,6.1,"Comedy, Crime, Mystery"
Take Me Home Tonight,6.3,"Comedy, Drama, Romance"
Take My Brother Away,7.0,Drama
Take the 10,4.8,Comedy
Take the Ball Pass the Ball: The Making of the Greatest Team in the World,8.0,"Documentary, Sport"
Takers,6.2,"Action, Crime, Thriller"
Talaash,7.2,"Crime, Drama, Mystery"
Talentime,7.0,Drama
Tales from the Hood 2,4.4,"Comedy, Horror"
Tall Girl,5.2,"Comedy, Drama, Family"
Tallulah,6.7,"Comedy, Drama, Romance"
Tamanchey: Pyar Mein Dil Pe Maar De Goli,4.5,"Crime, Romance"
Tamasha,7.3,"Comedy, Drama, Romance"
Tanu Weds Manu,6.8,"Comedy, Drama, Romance"
Taramani,7.5,"Drama, Romance"
Target,6.0,"Action, Adventure, Crime"
Tarung Sarung,6.4,"Action, Adventure, Drama"
Tarzan,7.3,"Animation, Adventure, Comedy"
Tarzan 2: The Legend Begins,5.6,"Animation, Adventure, Comedy, Family"
Tattah,4.4,"Action, Comedy, Drama"
Tatu,4.2,Adventure
Tau,5.8,"Sci-Fi, Thriller"
Taxi Ballad,6.0,Drama
Taxi Driver,8.2,"Crime, Drama"
Taylor Tomlinson: Quarter-Life Crisis,7.4,Comedy
Te3n,7.3,"Drama, Mystery, Thriller"
Tears of the Sun,6.6,"Action, Drama, Thriller"
Tee Shot: Ariya Jutanugarn,6.6,"Biography, Drama, Sport"
Teefa in Trouble,7.2,"Action, Comedy, Crime"
Teen Aur Aadha,6.6,Drama
Teen Patti,4.1,"Crime, Drama, Thriller"
Teenage Cocktail,5.8,"Drama, Thriller"
Teenage Mutant Ninja Turtles,5.8,"Action, Adventure, Comedy"
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.0,"Action, Adventure, Comedy"
Tees Maar Khan,2.6,"Comedy, Crime"
Temple,3.6,"Adventure, Drama, Horror"
Temporada de Caza,6.3,Drama
Ten Years,6.3,Short
Tere Naal Love Ho Gaya,5.8,"Comedy, Drama, Romance"
Term Life,5.6,"Action, Crime, Drama"
Terminator 3: Rise of the Machines,6.3,"Action, Sci-Fi"
Terminator Salvation,6.5,"Action, Sci-Fi"
Terra,6.5,"Animation, Action, Adventure"
Terrifier,5.7,"Horror, Thriller"
Teshan,5.2,Drama
Tezz,3.9,"Action, Crime, Drama"
Thaandavam,6.1,"Action, Thriller"
Thambi,6.8,"Action, Thriller"
Thank You,4.7,Comedy
That Thing Called Tadhana,7.4,"Comedy, Drama, Romance"
The 12th Man,5.2,Comedy
The 2nd,3.8,"Action, Drama"
The 3rd Eye,N/A,N/A
The 9th Precinct,5.6,"Action, Crime, Drama"
The Accidental Spy,4.4,Action
The Adderall Diaries,5.1,"Crime, Drama, Thriller"
The Adventure Club,5.1,"Adventure, Family"
The Adventures of Sharkboy and Lavagirl 3-D,3.7,"Action, Adventure, Comedy"
The Adventures of Tintin,7.3,"Animation, Action, Adventure"
The Aerial Submarine,5.7,"Short, Adventure, Fantasy"
The After Party,5.8,"Comedy, Music"
The Amazing Praybeyt Benjamin,4.1,"Action, Comedy, Fantasy"
The American Bible Challenge,6.3,"Family, Game-Show"
The American Meme,6.6,Documentary
The American President,6.8,"Comedy, Drama, Romance"
The Amityville Horror,6.0,Horror
The Angel,6.6,"Biography, Drama, Thriller"
The Angry Birds Movie 2,6.4,"Animation, Action, Adventure"
The Apostate,N/A,"Short, Horror"
The App,2.6,"Drama, Sci-Fi, Thriller"
The App That Stole Christmas,3.6,Comedy
The Arbitration,5.1,Drama
The Art of the Steal,6.3,"Comedy, Crime, Thriller"
The Art of War,5.7,"Action, Adventure, Crime"
The Artist,7.9,"Comedy, Drama, Romance"
The Assignment,6.8,"Action, Crime, Thriller"
The Autopsy of Jane Doe,6.8,"Horror, Mystery, Thriller"
The B-Side: Elsa Dorfman's Portrait Photography,6.7,Documentary
The Babysitter,6.3,"Comedy, Horror"
The Babysitter: Killer Queen,5.8,"Comedy, Horror"
The Bachelors,6.8,"Comedy, Drama"
The Bad Batch,5.3,"Action, Horror, Mystery"
The Bad Education Movie,5.8,Comedy
The Ballad of Buster Scruggs,7.3,"Comedy, Drama, Musical"
The Ballad of Lefty Brown,6.3,"Action, Drama, Western"
The Bar,6.9,"Comedy, Drama"
The Basement,4.3,Horror
The Battered Bastards of Baseball,8.0,"Documentary, Sport"
The Battle of Midway,6.1,"Documentary, Short, War"
The Beast,7.8,"Action, Crime, Drama"
The Bill Murray Stories: Life Lessons Learned from a Mythical Man,7.1,Documentary
The Binding,3.6,"Drama, Horror, Thriller"
The Bittersweet,5.2,"Drama, Thriller"
The Black Godfather,7.4,Documentary
The Black Prince,6.6,"Drama, History"
The Black Room,3.3,"Comedy, Horror"
The Blazing Sun,6.3,Western
The Bleeder,6.5,"Biography, Drama, Sport"
The Bling Lagosians,6.4,Drama
The Bling Ring,5.6,"Biography, Crime, Drama"
The Blue Elephant 2,8.2,"Crime, Drama, Horror"
The Blue Umbrella,7.6,"Animation, Short, Drama"
The Body,5.4,"Drama, Mystery, Romance"
The Body Remembers When the World Broke Open,6.9,Drama
The Book of Eli,6.9,"Action, Adventure, Drama"
The Boss Baby: Get That Baby!,4.9,"Animation, Short, Adventure"
Marry the Boss's Daughter,6.3,"Comedy, Romance"
The Bounty Hunter,5.6,"Action, Comedy, Romance"
The Box,5.6,"Drama, Mystery, Thriller"
The Boy,6.0,"Horror, Mystery, Thriller"
The Boy in the Striped Pajamas: Behind the Scenes,8.6,Short
The Boy Who Cried Werewolf,6.0,"Comedy, Family, Fantasy, Horror"
The Boy Who Harnessed the Wind,7.6,"Biography, Drama, History"
The Boys in the Band,6.8,Drama
The Brave,6.3,Drama
The Brave One,6.7,"Action, Crime, Drama"
The Brawler,4.8,"Biography, Crime, Drama"
The Breadwinner,7.7,"Animation, Drama, Family"
The Break-Up,5.8,"Comedy, Drama, Romance"
The Breaker Upperers,5.9,Comedy
The Breakup Playlist,6.5,"Drama, Music, Romance"
The Bridge,7.6,"Crime, Drama, Mystery"
The Bridge Curse,5.3,"Horror, Mystery, Thriller"
The Bros.,3.0,"Comedy, Music"
The Brothers Grimm,5.9,"Action, Adventure, Comedy"
The Bucket List,7.4,"Adventure, Comedy, Drama"
The Burial of Kojo,6.5,"Drama, Thriller"
The Bye Bye Man,4.2,"Drama, Fantasy, Horror"
The Bygone,5.7,"Crime, Drama, Mystery"
The C Word,7.6,Drama
The Cakemaker,7.3,"Drama, Romance"
The Call,6.7,"Crime, Drama, Horror"
The Captive,5.9,"Crime, Drama, Mystery"
The Car,6.2,"Action, Horror, Mystery"
The Car: Road to Revenge,4.0,"Action, Horror, Thriller"
The Carter Effect,7.1,"Documentary, Sport"
The Case for Christ,6.3,"Biography, Drama"
The Cat in the Hat Knows a Lot About That!,6.4,"Animation, Adventure, Comedy"
The Cell,6.4,"Crime, Horror, Sci-Fi"
The CEO,5.9,"Drama, Mystery, Thriller"
The Charnel House,4.4,"Horror, Mystery, Thriller"
The Chord,N/A,"Documentary, Short"
The Chosen,9.6,"Drama, History"
The Chosen One,4.5,"Comedy, Drama"
The Chosen Ones,6.8,Drama
The Christmas Candle,6.2,"Drama, Family"
The Christmas Chronicles,7.0,"Adventure, Comedy, Family"
The Christmas Chronicles: Part Two,6.0,"Adventure, Comedy, Family"
The Christmas Project,5.4,Family
The Cincinnati Kid,7.3,Drama
The Clapper,5.1,"Comedy, Drama"
The Climb,6.7,"Comedy, Drama"
The Cloverfield Paradox,5.5,"Action, Horror, Sci-Fi"
The Coldest Game,6.2,"History, Sport, Thriller"
The Command,6.4,"Romance, Western"
The Company Men,6.7,Drama
The Competition,6.7,"Drama, Romance, Music"
The Con Is On,4.0,"Comedy, Crime"
The Confirmation,6.4,"Adventure, Comedy, Drama"
The Congress,6.5,"Animation, Drama, Sci-Fi"
The Conjuring,7.5,"Horror, Mystery, Thriller"
The Craft,6.4,"Drama, Fantasy, Horror"
The Creative Brain,6.2,Documentary
The Crew,5.6,"Comedy, Crime"
The Croods,7.2,"Animation, Adventure, Comedy"
The Crow,7.6,"Action, Fantasy, Thriller"
The Cruise,7.7,Documentary
The Crying Game,7.2,"Crime, Drama, Romance"
The Crystal Calls - Making the Dark Crystal: Age of Resistance,7.6,Documentary
The D Train,5.0,"Comedy, Drama"
The Da Vinci Code,6.6,"Mystery, Thriller"
The Dancer,5.8,Drama
The Danish Girl,7.1,"Biography, Drama, Romance"
The Dark Crystal,7.2,"Adventure, Family, Fantasy"
The Dark Side of Life: Mumbai City,5.9,Drama
The Darkness,4.5,"Horror, Thriller"
The Daughter,6.6,Drama
The Dawn Wall,8.1,"Documentary, Biography, Sport"
Revelation 666: The Day of the Lord,N/A,History
The Dealer,9.4,"Short, Comedy"
The Death of Stalin,7.3,"Comedy, Drama, History"
The Debt Collector,5.8,"Action, Comedy"
The Debt Collector 2,5.8,"Action, Comedy"
The Decline,5.6,Documentary
The Delivery Boy,6.2,"Animation, Short, Comedy"
The Departed,8.5,"Crime, Drama, Thriller"
The Desert Bride,6.2,"Action, Romance, Drama"
The Detained,3.4,"Comedy, Drama, Horror"
The Devil All the Time,7.1,"Crime, Drama, Thriller"
The Devil Inside,4.2,Horror
The Devil Punisher,6.0,"Fantasy, Mystery, Romance"
The Devil's Mistress,4.1,"Horror, Western"
The Diabolical,4.7,"Horror, Sci-Fi"
The Dirt,7.0,"Biography, Comedy, Drama"
The Disaster Artist,7.4,"Biography, Comedy, Drama"
The Discovery,6.3,"Drama, Romance, Sci-Fi"
The Do-Over,5.7,"Action, Adventure, Comedy"
The Doll,5.2,"Horror, Thriller"
The Doll 2,5.3,"Horror, Thriller"
The Dreamer,7.9,"Short, Thriller"
The Drowning,4.4,"Drama, Thriller"
The Duel,5.8,"Drama, Western"
The Dukes of Hazzard,5.1,Comedy
The Dukes of Hazzard: The Beginning,4.5,"Action, Adventure, Comedy"
The Eddy,7.2,"Drama, Music"
The Edge of Seventeen,7.3,"Comedy, Drama"
The Eichmann Show,6.5,"Drama, History"
The Emigrant,8.3,"Drama, Musical"
The End,6.2,"Comedy, Drama"
The End of the Tour,7.3,"Biography, Drama"
The Endless,6.5,"Drama, Fantasy, Horror"
The Evil Dead,7.5,Horror
The Exception,6.8,"Drama, Romance, War"
The Eyes of My Mother,6.2,"Drama, Horror, Thriller"
The F**k-It List,5.1,Comedy
The Family,6.3,"Comedy, Crime, Thriller"
The Fear,3.7,Horror
The Feels,5.1,"Comedy, Romance"
The Fighter,7.8,"Biography, Drama, Sport"
The Final Destination,5.2,"Action, Horror, Thriller"
The First Line of Defense,N/A,"Short, Comedy"
The First Wives Club,6.4,Comedy
The Five,7.6,"Crime, Drama, Mystery"
The Flash,7.6,"Action, Adventure, Drama"
The Flintstones,4.9,"Comedy, Family, Fantasy"
The Flintstones in Viva Rock Vegas,3.7,"Comedy, Family, Romance"
The Florida Project,7.6,Drama
The Forbidden Kingdom,6.6,"Action, Adventure, Fantasy"
The Foreigner,7.0,"Action, Thriller"
The Forest,4.8,"Horror, Mystery, Thriller"
The Forest of Love: Deep Cut,6.8,"Crime, Drama, Horror"
The Forest of Love: Deep Cut,6.8,"Crime, Drama, Horror"
The Forgotten,5.8,"Drama, Mystery, Sci-Fi"
The Forty-Year-Old Version,7.2,"Comedy, Drama"
The Founder,7.2,"Biography, Drama"
The Free Man,6.2,"Documentary, Action, Sport"
The Frozen Ground,6.4,"Crime, Thriller"
The Fundamentals of Caring,7.3,"Comedy, Drama"
The Fury of a Patient Man,N/A,"Drama, Thriller"
The Game Changers,7.9,Documentary
The Gathering,6.6,"Action, Adventure, Drama, Mystery, Sci-Fi"
The Ghost and the Tout,3.6,Comedy
The Ghost Bride,6.0,Drama
The Ghost Who Walks,5.4,"Crime, Drama"
The Giant,4.2,"Crime, Mystery, Thriller"
The Girl from the Song,5.6,"Drama, Music, Romance"
The Girl with the Dragon Tattoo,7.8,"Crime, Drama, Mystery"
The Golem,5.5,"Drama, Horror"
The Good Catholic,5.3,"Comedy, Drama"
The Good Neighbor,6.3,"Crime, Drama, Horror"
"The Goods: Live Hard, Sell Hard",5.8,Comedy
The Gospel of John,7.8,Drama
The Gospel of Luke,7.1,Drama
The Grandmaster,N/A,"Adventure, Drama, Family"
The Great Gambler,6.5,"Action, Crime, Romance"
The Great Raid,6.7,"Action, Drama, War"
The Green Hornet,5.8,"Action, Comedy, Crime"
The Green Inferno,5.3,"Adventure, Horror"
The Guernsey Literary and Potato Peel Pie Society,7.4,"Drama, Romance, War"
The Half of It,6.9,"Comedy, Drama, Romance"
The Happytime Murders,5.4,"Action, Comedy, Crime"
The Hard Way,6.4,"Action, Comedy, Crime"
The Hateful Eight,7.8,"Crime, Drama, Mystery"
The Hater of Men,5.8,"Comedy, Drama"
The Hatred,3.6,"Drama, Horror, Mystery"
The Haunting of Molly Hartley,3.9,"Drama, Horror, Thriller"
The Healer,6.3,"Comedy, Drama, Family"
